ADM_CD,ADM_NM,lat,lon,area_km2
35011630,중화산2동,35.819707,127.120066,1.6089
35011640,평화1동,35.795431,127.14143,1.1098
35011650,평화2동,35.772932,127.126934,15.564
35011660,서신동,35.832353,127.115877,2.395
35011670,삼천1동,35.800309,127.125862,0.7009
35011680,삼천2동,35.795507,127.122947,0.7498
35011690,삼천3동,35.771528,127.084785,27.2663
35011700,효자1동,35.804974,127.132244,1.0303
35011710,효자2동,35.808029,127.119313,0.858
35011720,효자3동,35.805894,127.1133,0.7519
35011740,중앙동,35.820637,127.140549,1.2259
35011750,풍남동,35.814424,127.156959,1.9473
35011760,노송동,35.823125,127.155403,2.0804
35011770,완산동,35.80918,127.140535,0.9796
35011780,효자4동,35.810232,127.088952,7.8295
35011790,효자5동,35.826191,127.09722,6.217
35012540,인후1동,35.837984,127.155926,1.0764
35012550,인후2동,35.841058,127.147766,1.481
35012560,인후3동,35.829401,127.163337,1.7295
35012570,덕진동,35.847404,127.126053,5.1895
35012600,팔복동,35.854779,127.097744,6.7647
35012610,우아1동,35.850138,127.160012,2.1301
35012620,우아2동,35.828947,127.193023,22.3117
35012630,호성동,35.876038,127.147054,7.5721
35012650,송천1동,35.866293,127.13123,4.7994
35012660,송천2동,35.882636,127.113425,12.1146
35012670,조촌동,35.879241,127.038824,24.6225
35012690,진북동,35.827964,127.134021,1.7162
35012700,혁신동,35.837431,127.071236,6.9178
35012710,여의동,35.866467,127.073609,12.636
35012721,금암동,35.84003,127.137089,2.0831
35020110,옥구읍,35.905767,126.690966,38.2247
35020310,옥산면,35.940902,126.740239,16.7041
35020320,회현면,35.902141,126.760046,38.316
35020330,임피면,35.972265,126.859581,21.917
35020340,서수면,36.000476,126.879184,24.201
35020350,대야면,35.936449,126.831042,37.6918
35020360,개정면,35.960561,126.786115,16.8263
35020370,성산면,36.000499,126.790569,27.1941
35020380,나포면,36.028523,126.833261,31.0052
35020390,옥도면,35.874366,126.394725,26.3277
35020400,옥서면,35.911771,126.631768,20.8082
35020510,해신동,35.989419,126.686664,3.2345
35020530,월명동,35.985812,126.710763,1.1344
35020550,신풍동,35.97679,126.702471,1.2014
35020560,삼학동,35.978332,126.710111,0.5601
35020600,중앙동,35.984681,126.721289,0.6898
35020640,흥남동,35.976385,126.717762,0.9666
35020650,조촌동,35.972486,126.739356,3.0914
35020660,경암동,35.980466,126.731389,1.2215
35020670,구암동,35.992248,126.756458,5.6905
35020680,개정동,35.965014,126.756302,5.1136
35020690,수송동,35.960131,126.717368,5.4085
35020700,나운1동,35.968866,126.695778,1.1939
35020710,나운2동,35.965588,126.704531,0.8363
35020720,소룡동,35.950715,126.578815,52.6069
35020730,미성동,35.952592,126.64348,26.5863
35020740,나운3동,35.946957,126.685282,9.1088
35030110,함열읍,36.061413,126.964373,18.9264
35030310,오산면,35.937469,126.899687,29.9424
35030320,황등면,36.017211,126.938201,27.7604
35030330,함라면,36.040096,126.905109,22.7736
35030340,웅포면,36.093229,126.891593,32.7825
35030350,성당면,36.095999,126.929649,19.374
35030360,용안면,36.122184,126.955385,25.7374
35030370,낭산면,36.060427,127.020856,34.8755
35030380,망성면,36.118378,127.026198,31.8514
35030390,여산면,36.051264,127.091199,36.63
35030400,금마면,36.007219,127.041743,28.4895
35030410,왕궁면,35.973261,127.083957,46.2065
35030420,춘포면,35.926769,127.0235,29.194
35030430,삼기면,36.020398,126.993586,23.2963
35030440,용동면,36.106439,126.995547,16.6571
35030510,중앙동,35.939626,126.949308,0.8733
35030530,평화동,35.924555,126.930945,6.8457
35030550,인화동,35.926802,126.951058,2.2192
35030570,동산동,35.916934,126.973447,12.2415
35030580,마동,35.940117,126.96446,1.5085
35030590,남중동,35.94945,126.956562,1.7307
35030610,모현동,35.953406,126.941884,3.4775
35030620,송학동,35.939581,126.933598,1.4833
35030650,신동,35.973087,126.942701,12.4132
35030660,영등1동,35.952056,126.971402,1.7046
35030690,팔봉동,35.960195,127.012328,21.6395
35030700,삼성동,35.97897,126.98549,12.8152
35030710,영등2동,35.964538,126.973317,1.4677
35030720,어양동,35.957748,126.983343,2.1161
35040110,신태인읍,35.701401,126.871715,29.7896
35040310,북면,35.596383,126.90623,35.7998
35040320,입암면,35.503302,126.798653,35.9637
35040330,소성면,35.5599,126.780873,29.2175
35040340,고부면,35.606018,126.758103,40.0989
35040350,영원면,35.651244,126.768244,24.905
35040360,덕천면,35.629958,126.827551,20.7387
35040370,이평면,35.666711,126.829238,25.6921
35040380,정우면,35.646795,126.886013,30.4812
35040390,태인면,35.656949,126.936655,34.1719
35040400,감곡면,35.716494,126.928232,41.7361
35040410,옹동면,35.649306,126.986445,40.3893
35040420,칠보면,35.57938,126.964715,50.0316
35040430,산내면,35.551291,127.049593,65.8838
35040440,산외면,35.625978,127.054407,63.6585
35040510,수성동,35.58651,126.861447,5.9082
35040520,장명동,35.570874,126.882281,6.7781
35040530,내장상동,35.520016,126.902521,45.6619
35040540,시기동,35.564487,126.853272,0.5433
35040570,연지동,35.572432,126.84346,1.7007
35040580,농소동,35.597231,126.830835,18.8228
35040590,상교동,35.519224,126.84581,46.3982
35040600,초산동,35.555484,126.854029,2.753
35050110,운봉읍,35.43054,127.535433,68.9288
35050310,주천면,35.380694,127.454252,54.6841
35050320,수지면,35.333732,127.375256,31.3874
35050330,송동면,35.357216,127.343838,33.168
35050340,주생면,35.384884,127.303866,26.107
35050350,금지면,35.34007,127.281051,33.4466
35050360,대강면,35.363244,127.230654,43.7655
35050370,대산면,35.425364,127.315348,36.0114
35050380,사매면,35.478266,127.351929,32.1301
35050390,덕과면,35.525047,127.369872,23.5845
35050400,보절면,35.515754,127.416588,41.9695
35050410,산동면,35.496668,127.472752,53.8264
35050420,이백면,35.43108,127.459623,43.4915
35050430,인월면,35.465096,127.612935,36.4112
35050440,아영면,35.510783,127.593561,35.331
35050450,산내면,35.379016,127.592702,103.4203
35050510,동충동,35.411435,127.382751,0.5622
35050520,죽항동,35.407327,127.384406,0.687
35050540,노암동,35.394768,127.389496,9.1324
35050550,금동,35.399386,127.368348,1.9868
35050560,왕정동,35.412427,127.356888,6.1686
35050570,향교동,35.439917,127.374826,18.4616
35050590,도통동,35.4426,127.410076,15.0194
35060110,만경읍,35.868731,126.82318,24.3712
35060310,죽산면,35.774227,126.808038,36.5058
35060320,백산면,35.845819,126.887414,29.3836
35060330,용지면,35.844697,126.971007,34.9196
35060340,백구면,35.887745,126.963328,22.0875
35060350,부량면,35.738774,126.84449,20.1047
35060360,공덕면,35.886131,126.904548,28.668
35060370,청하면,35.887519,126.850752,19.6251
35060380,성덕면,35.818292,126.81067,22.1833
35060390,진봉면,35.852799,126.742521,49.0041
35060400,금구면,35.780881,127.017853,42.4634
35060410,봉남면,35.742686,126.956932,23.7331
35060420,황산면,35.788708,126.96038,18.157
35060430,금산면,35.714978,127.029566,66.7376
35060440,광활면,35.824399,126.73517,31.9787
35060510,요촌동,35.818247,126.890273,11.083
35060520,신풍동,35.774213,126.917148,22.9865
35060540,검산동,35.81297,126.923417,14.2781
35060580,교월동,35.785387,126.863771,27.8853
35510110,삼례읍,35.912993,127.085446,28.5066
35510120,봉동읍,35.950199,127.137725,45.9165
35510130,용진읍,35.896985,127.1808,38.3126
35510320,상관면,35.760774,127.229826,68.651
35510330,이서면,35.825694,127.032043,33.7304
35510340,소양면,35.85779,127.255679,94.295
35510350,구이면,35.706523,127.119575,89.3169
35510360,고산면,35.971392,127.232405,69.4009
35510370,비봉면,36.011405,127.157687,44.6499
35510380,운주면,36.072175,127.315018,91.564
35510390,화산면,36.050598,127.198913,70.9521
35510400,동상면,35.939153,127.303002,107.2711
35510410,경천면,36.039498,127.277124,38.9292
35520110,진안읍,35.776774,127.443899,115.6871
35520310,용담면,35.950998,127.489979,54.4403
35520320,안천면,35.902092,127.547034,37.0341
35520330,동향면,35.83664,127.573682,52.8624
35520340,상전면,35.847913,127.497227,54.6395
35520350,백운면,35.681141,127.428006,86.0486
35520360,성수면,35.721276,127.318796,70.5453
35520370,마령면,35.746345,127.361276,42.0117
35520380,부귀면,35.838716,127.359825,104.0661
35520390,정천면,35.8905,127.438172,75.3366
35520400,주천면,35.967261,127.40025,95.7248
35530110,무주읍,36.011534,127.655953,79.5508
35530310,무풍면,35.932318,127.847439,90.73
35530320,설천면,35.954356,127.783103,157.3497
35530330,적상면,35.934865,127.672879,135.3752
35530340,안성면,35.847139,127.678965,96.7282
35530350,부남면,35.968884,127.569785,69.7944
35540110,장수읍,35.623658,127.511507,101.5609
35540310,산서면,35.582287,127.409373,47.6383
35540320,번암면,35.555477,127.544887,125.6467
35540330,장계면,35.726251,127.618158,67.3797
35540340,천천면,35.7332,127.521468,83.5749
35540350,계남면,35.687005,127.579883,50.1476
35540360,계북면,35.789785,127.630838,55.7621
35550110,임실읍,35.592439,127.266717,67.6042
35550310,청웅면,35.565329,127.207963,34.6301
35550320,운암면,35.61245,127.151637,76.4992
35550330,신평면,35.647482,127.232372,33.6565
35550340,성수면,35.627133,127.360111,60.003
35550350,오수면,35.541378,127.318684,40.3252
35550360,신덕면,35.691129,127.180073,65.8793
35550370,삼계면,35.507789,127.266342,53.8855
35550380,관촌면,35.695302,127.282303,53.3236
35550390,강진면,35.546609,127.143573,50.5736
35550400,덕치면,35.499497,127.170804,42.0905
35550410,지사면,35.57904,127.353721,17.6683
35560110,순창읍,35.370445,127.133441,21.2255
35560310,인계면,35.422919,127.15902,36.5295
35560320,동계면,35.456466,127.249326,57.0698
35560330,적성면,35.423952,127.208348,32.622
35560340,유등면,35.374409,127.188448,18.566
35560350,풍산면,35.332931,127.142492,28.2989
35560360,금과면,35.333539,127.084221,27.5357
35560370,팔덕면,35.39424,127.085027,39.7294
35560380,복흥면,35.445284,126.936149,73.7858
35560390,쌍치면,35.505258,126.992045,78.9383
35560400,구림면,35.462834,127.087211,85.0918
35570110,고창읍,35.432101,126.703874,42.4452
35570310,고수면,35.390069,126.681495,45.6704
35570320,아산면,35.467287,126.611397,74.4061
35570330,무장면,35.412023,126.57461,43.6502
35570340,공음면,35.383253,126.526674,49.9648
35570350,상하면,35.444563,126.478426,33.5967
35570360,해리면,35.475036,126.511833,39.7786
35570370,성송면,35.365199,126.635749,36.1845
35570380,대산면,35.339398,126.573178,43.748
35570390,심원면,35.512969,126.545968,41.2438
35570400,흥덕면,35.537354,126.69939,34.1117
35570410,성내면,35.535475,126.744777,30.7238
35570420,신림면,35.476889,126.722213,40.7164
35570430,부안면,35.528058,126.641715,55.7705
35580110,부안읍,35.708637,126.744913,24.7209
35580310,주산면,35.66509,126.709091,24.6506
35580320,동진면,35.761292,126.748013,39.226
35580330,행안면,35.722852,126.705915,20.0748
35580340,계화면,35.778743,126.653894,82.2399
35580350,보안면,35.620468,126.665291,41.3765
35580360,변산면,35.643861,126.534268,88.1731
35580370,진서면,35.604574,126.571561,39.3761
35580380,백산면,35.701921,126.792683,36.4934
35580390,상서면,35.66901,126.645685,51.6989
35580400,하서면,35.714722,126.6213,52.6882
35580410,줄포면,35.59251,126.69435,23.0933
35580420,위도면,35.604231,126.262921,16.611
36010510,용당1동,34.806759,126.392988,1.401
36010520,용당2동,34.800417,126.400198,0.8927
36010530,연동,34.797498,126.3931,0.4981
36010550,산정동,34.80688,126.383381,0.7421
36010560,연산동,34.819316,126.38279,3.1839
36010570,원산동,34.809132,126.378029,0.6187
36010580,대성동,34.799694,126.382908,0.4033
36010600,목원동,34.792979,126.381299,1.4281
36010620,동명동,34.789896,126.394577,0.6807
36010630,삼학동,34.791595,126.401986,0.6811
36010640,만호동,34.785311,126.395458,1.4178
36010650,유달동,34.779525,126.340321,15.3421
36010670,죽교동,34.799679,126.37079,0.9282
36010680,북항동,34.805693,126.369531,0.708
36010690,용해동,34.816723,126.40057,2.3522
36010700,이로동,34.797134,126.412303,1.8407
36010710,상동,34.81898,126.414863,3.1766
36010720,하당동,34.809228,126.420272,1.3414
36010730,신흥동,34.799695,126.425152,1.661
36010740,삼향동,34.832768,126.415092,7.5642
36010750,옥암동,34.814693,126.436376,2.526
36010760,부흥동,34.798858,126.445501,2.1032
36010770,부주동,34.807814,126.447651,2.6248
36020110,돌산읍,34.645928,127.762248,73.169
36020310,소라면,34.788305,127.604329,60.707
36020320,율촌면,34.850134,127.582429,57.3463
36020330,화양면,34.690894,127.596335,71.1952
36020340,남면,34.509703,127.763014,44.5779
36020350,화정면,34.598283,127.617211,28.7681
36020360,삼산면,34.158939,127.316578,29.2511
36020510,동문동,34.741876,127.743478,0.964
36020520,한려동,34.7447,127.751072,1.0123
36020530,중앙동,34.739672,127.736865,0.4864
36020540,충무동,34.750384,127.729803,1.3225
36020550,광림동,34.756435,127.721098,3.3653
36020560,서강동,34.74167,127.721454,0.6579
36020570,대교동,34.735615,127.723148,1.6185
36020580,국동,34.731707,127.714462,1.5321
36020590,월호동,34.720745,127.710508,6.9349
36020600,여서동,34.747364,127.706766,2.5648
36020610,문수동,34.755503,127.698961,2.2423
36020620,미평동,34.773945,127.709683,3.0726
36020630,둔덕동,34.777552,127.698651,4.083
36020640,만덕동,34.779198,127.738969,16.3489
36020650,쌍봉동,34.750559,127.653061,7.2133
36020660,시전동,34.751808,127.678976,6.6657
36020670,여천동,34.77503,127.654939,7.4757
36020680,주삼동,34.791063,127.665645,11.3935
36020690,삼일동,34.826784,127.710785,72.9258
36020700,묘도동,34.883341,127.720806,11.7451
36030110,승주읍,35.017599,127.362108,92.7213
36030310,주암면,35.069007,127.246324,94.1744
36030320,송광면,34.988803,127.247142,110.8663
36030330,외서면,34.916118,127.272372,35.2905
36030340,낙안면,34.921246,127.346194,62.9371
36030350,별량면,34.869638,127.42943,69.383
36030360,상사면,34.937244,127.418862,59.9308
36030370,해룡면,34.905825,127.548463,50.4233
36030380,서면,35.027866,127.493498,103.2538
36030390,황전면,35.115967,127.459159,98.5087
36030400,월등면,35.08583,127.390069,44.0367
36030510,향동,34.973299,127.440228,18.601
36030540,매곡동,34.962999,127.479683,1.4418
36030550,삼산동,34.983023,127.470112,17.6056
36030560,조곡동,34.955827,127.496884,2.1316
36030570,덕연동,34.942704,127.516853,5.1207
36030580,풍덕동,34.93501,127.504463,2.9675
36030590,남제동,34.941165,127.481183,2.5323
36030600,저전동,34.948549,127.476964,0.9738
36030610,장천동,34.949744,127.488784,0.4628
36030620,중앙동,34.956426,127.4873,0.4858
36030630,도사동,34.904878,127.495729,26.3229
36030660,왕조1동,34.96868,127.529809,9.4178
36030670,왕조2동,34.955701,127.532575,1.2939
36040110,남평읍,35.028553,126.862597,54.3903
36040310,세지면,34.927187,126.732893,30.1134
36040320,왕곡면,34.960202,126.670228,30.1247
36040330,반남면,34.913672,126.655081,20.3293
36040340,공산면,34.949908,126.601036,32.4608
36040350,동강면,34.927574,126.553113,44.6853
36040360,다시면,35.015866,126.640403,56.5394
36040370,문평면,35.067942,126.630926,46.9777
36040380,노안면,35.083334,126.716829,42.4789
36040390,금천면,35.023305,126.761616,26.7663
36040400,산포면,35.030039,126.808404,20.395
36040410,다도면,34.93438,126.836258,73.0009
36040420,봉황면,34.944748,126.782554,59.7525
36040510,송월동,35.016596,126.721641,4.754
36040520,영강동,35.009758,126.6947,6.9642
36040540,금남동,35.034133,126.704576,11.5251
36040550,성북동,35.050761,126.723114,8.0788
36040580,영산동,34.991861,126.736757,13.5039
36040600,이창동,34.985564,126.687661,15.2087
36040610,빛가람동,35.018415,126.789101,7.3414
36060110,광양읍,34.956849,127.603484,56.5577
36060310,봉강면,35.04884,127.565511,55.3564
36060320,옥룡면,35.054094,127.614289,65.4921
36060330,옥곡면,34.998067,127.678107,40.0449
36060340,진상면,35.053943,127.684453,64.9879
36060350,진월면,35.005401,127.754344,38.9491
36060360,다압면,35.118997,127.66434,62.708
36060510,골약동,34.929579,127.657112,40.8154
36060530,중마동,34.945214,127.699975,10.3182
36060540,광영동,34.961234,127.717161,3.2884
36060550,태인동,34.945697,127.755316,6.2281
36060560,금호동,34.918105,127.746321,25.7474
36510110,담양읍,35.321096,126.982738,29.9121
36510310,봉산면,35.269078,126.955967,19.4174
36510320,고서면,35.219935,126.973988,26.518
36510340,창평면,35.231267,127.01497,33.6675
36510350,대덕면,35.231171,127.058635,53.2565
36510360,무정면,35.286466,127.047959,38.95
36510370,금성면,35.344676,127.037672,36.8065
36510380,용면,35.406755,127.005335,62.5584
36510390,월산면,35.358798,126.931086,49.3824
36510400,수북면,35.303227,126.923511,28.9728
36510410,대전면,35.284578,126.88773,30.3537
36510420,가사문학면,35.159081,127.039893,43.3822
36520110,곡성읍,35.280063,127.271172,52.3862
36520310,오곡면,35.233845,127.321481,62.9846
36520320,삼기면,35.213029,127.226568,38.3141
36520330,석곡면,35.154543,127.238869,53.0927
36520340,목사동면,35.10741,127.301975,46.6772
36520350,죽곡면,35.161869,127.339494,103.7088
36520360,고달면,35.277813,127.362829,42.045
36520370,옥과면,35.295773,127.141568,29.945
36520380,입면,35.297023,127.210893,34.1453
36520390,겸면,35.253268,127.177171,38.3479
36520400,오산면,35.231666,127.125252,46.2505
36530110,구례읍,35.20315,127.425959,45.6898
36530310,문척면,35.166491,127.498872,34.2817
36530320,간전면,35.152557,127.567521,73.4777
36530330,토지면,35.23992,127.562209,96.2753
36530340,마산면,35.243244,127.499453,32.2779
36530350,광의면,35.269946,127.467848,33.6141
36530360,용방면,35.247978,127.423633,24.5766
36530370,산동면,35.319736,127.467824,99.0708
36550110,고흥읍,34.60571,127.265458,45.4378
36550120,도양읍,34.530211,127.15212,34.933
36550310,풍양면,34.557471,127.240337,51.4814
36550320,도덕면,34.58368,127.186864,49.9912
36550330,금산면,34.459682,127.168548,66.2236
36550340,도화면,34.49849,127.321136,67.0697
36550350,포두면,34.565619,127.357865,112.4959
36550360,봉래면,34.44689,127.49282,29.1395
36550370,동일면,34.509533,127.46636,21.7152
36550380,점암면,34.643551,127.400336,69.344
36550390,영남면,34.60454,127.455899,44.4447
36550400,과역면,34.686952,127.384903,42.8191
36550410,남양면,34.741491,127.358965,39.6934
36550420,동강면,34.795363,127.335719,41.4574
36550430,대서면,34.762329,127.281266,34.6554
36550440,두원면,34.658481,127.273716,63.9392
36560110,보성읍,34.751009,127.069683,48.9017
36560120,벌교읍,34.846271,127.321417,103.1527
36560310,노동면,34.810907,127.053682,46.9664
36560320,미력면,34.808569,127.106473,30.6961
36560330,겸백면,34.825663,127.158497,47.5527
36560340,율어면,34.86596,127.202162,48.8858
36560350,복내면,34.898956,127.122821,66.9631
36560360,문덕면,34.938318,127.184644,59.5678
36560370,조성면,34.803052,127.239164,45.0489
36560380,득량면,34.751264,127.168242,74.0943
36560390,회천면,34.692122,127.094828,53.8678
36560400,웅치면,34.706905,127.021554,40.1564
36570111,화순읍,35.062155,126.963352,69.7424
36570310,한천면,34.970331,127.033163,65.366
36570320,춘양면,34.941421,126.949614,50.0399
36570330,청풍면,34.876144,126.953798,50.3096
36570340,이양면,34.891016,127.030069,92.0351
36570350,능주면,35.005094,126.956566,15.9257
36570360,도곡면,35.006902,126.910488,38.3753
36570370,도암면,34.912466,126.889611,50.9367
36570380,이서면,35.1066,127.068878,53.061
36570400,동복면,35.078304,127.147424,63.1827
36570420,동면,35.041109,127.043406,67.0891
36570430,백아면,35.162584,127.14031,84.8363
36570440,사평면,35.002111,127.124683,86.65
36580110,장흥읍,34.679756,126.90496,55.8172
36580120,관산읍,34.552207,126.939854,76.0126
36580130,대덕읍,34.493232,126.881835,58.1225
36580310,용산면,34.613402,126.926399,72.3065
36580320,안양면,34.655317,126.989988,51.2157
36580330,장동면,34.746431,126.97862,44.63
36580340,장평면,34.807899,126.962979,77.4389
36580350,유치면,34.796087,126.860506,121.7421
36580360,부산면,34.732595,126.909353,37.8815
36580370,회진면,34.476993,126.937401,26.8225
36590110,강진읍,34.63016,126.741062,52.3657
36590310,군동면,34.644577,126.823378,60.4741
36590320,칠량면,34.574365,126.830642,60.2553
36590330,대구면,34.514229,126.817855,33.8142
36590340,마량면,34.473074,126.830647,20.2267
36590350,도암면,34.565022,126.722741,69.2434
36590360,신전면,34.496803,126.717612,40.5607
36590370,성전면,34.708999,126.712077,64.279
36590380,작천면,34.709228,126.770474,43.8668
36590390,병영면,34.710556,126.825403,26.872
36590400,옴천면,34.757866,126.787103,29.5039
36600110,해남읍,34.558036,126.566183,65.0199
36600310,삼산면,34.511789,126.604104,50.6571
36600320,화산면,34.482795,126.494473,57.5378
36600330,현산면,34.453792,126.569516,90.0188
36600340,송지면,34.36796,126.534538,81.8236
36600350,북평면,34.388844,126.610383,48.3512
36600360,북일면,34.461613,126.67857,41.5121
36600370,옥천면,34.562867,126.655355,60.9027
36600380,계곡면,34.654427,126.636962,77.7393
36600390,마산면,34.630768,126.546335,80.9825
36600400,황산면,34.574098,126.44442,106.1536
36600410,산이면,34.659283,126.428696,139.4654
36600420,문내면,34.607808,126.329313,56.6851
36600430,화원면,34.687855,126.307097,90.6418
36610110,영암읍,34.791155,126.72487,59.6074
36610120,삼호읍,34.743465,126.463398,97.8004
36610310,덕진면,34.830075,126.701843,26.2027
36610320,금정면,34.853055,126.781804,72.5729
36610330,신북면,34.892338,126.689942,48.8025
36610340,시종면,34.869365,126.59206,62.525
36610350,도포면,34.845206,126.641661,34.8668
36610360,군서면,34.779675,126.637525,57.0443
36610370,서호면,34.772663,126.574811,43.7382
36610380,학산면,34.731599,126.599301,61.6539
36610390,미암면,34.694765,126.559686,46.4033
36620110,무안읍,34.992494,126.471348,35.5549
36620120,일로읍,34.833753,126.508742,68.7581
36620130,삼향읍,34.846446,126.446725,45.36
36620320,몽탄면,34.923357,126.50022,64.217
36620330,청계면,34.930523,126.42928,65.7442
36620340,현경면,35.038089,126.411849,56.265
36620350,망운면,34.999824,126.380629,19.4264
36620360,해제면,35.102286,126.291125,65.4389
36620370,운남면,34.951826,126.338165,35.9035
36630110,함평읍,35.068,126.488658,40.1385
36630310,손불면,35.141426,126.431907,54.4707
36630320,신광면,35.162761,126.487802,40.7804
36630330,학교면,35.020761,126.561685,46.3543
36630340,엄다면,35.013421,126.514079,23.1307
36630350,대동면,35.100057,126.539517,56.0716
36630360,나산면,35.121923,126.604571,55.2718
36630370,해보면,35.169988,126.575976,39.3352
36630380,월야면,35.191066,126.62644,34.1208
36640110,영광읍,35.294764,126.505735,46.4234
36640120,백수읍,35.302144,126.40203,89.0633
36640130,홍농읍,35.40182,126.444894,38.8577
36640310,대마면,35.299586,126.591688,34.9078
36640320,묘량면,35.243725,126.559441,44.7234
36640330,불갑면,35.208945,126.512137,36.9342
36640340,군서면,35.264039,126.469671,25.7595
36640350,군남면,35.224143,126.438935,48.6464
36640360,염산면,35.217354,126.364677,65.4612
36640370,법성면,35.353494,126.471265,35.1733
36640380,낙월면,35.299637,126.085508,14.1279
36650110,장성읍,35.326542,126.815911,69.1611
36650310,진원면,35.268701,126.841,28.4171
36650320,남면,35.243483,126.798687,28.1981
36650330,동화면,35.264524,126.719027,29.0184
36650340,삼서면,35.232583,126.643625,47.2995
36650350,삼계면,35.285597,126.664854,65.8528
36650360,황룡면,35.307801,126.731606,44.779
36650370,서삼면,35.349814,126.751415,34.062
36650380,북일면,35.386465,126.777394,30.4726
36650390,북이면,35.43174,126.795761,56.2748
36650400,북하면,35.407166,126.869037,84.148
36660110,완도읍,34.328375,126.716056,54.5373
36660120,금일읍,34.341756,127.05922,29.7881
36660130,노화읍,34.203422,126.564986,33.212
36660310,군외면,34.364366,126.665222,43.6426
36660320,신지면,34.330676,126.839651,32.276
36660330,고금면,34.403645,126.807482,46.9064
36660340,약산면,34.381418,126.905305,29.1147
36660350,청산면,34.163165,126.876467,43.4686
36660360,소안면,34.163909,126.646712,29.8232
36660370,금당면,34.434674,127.054071,15.0282
36660380,보길면,34.152105,126.547249,34.729
36660390,생일면,34.315694,126.985943,16.0047
36670110,진도읍,34.490505,126.239965,44.3253
36670310,군내면,34.535427,126.282826,64.1309
36670320,고군면,34.486784,126.343824,48.7745
36670330,의신면,34.432102,126.291841,67.1645
36670340,임회면,34.394552,126.205694,70.944
36670350,지산면,34.439696,126.157069,90.8154
36670360,조도면,34.3144,126.024431,65.5154
36680110,지도읍,35.060276,126.21017,81.002
36680120,압해읍,34.883038,126.300851,69.755
36680310,증도면,34.98564,126.156669,35.3108
36680320,임자면,35.092459,126.080147,49.344
36680330,자은면,34.887697,126.045005,53.9911
36680340,비금면,34.760313,125.947434,54.1646
36680350,도초면,34.676948,125.93635,56.9496
36680360,흑산면,34.528841,125.327352,55.4025
36680370,하의면,34.60961,126.019893,36.0484
36680380,신의면,34.578349,126.074365,34.2629
36680390,장산면,34.639941,126.155975,29.6388
36680400,안좌면,34.732345,126.127704,60.5207
36680410,팔금면,34.785432,126.139828,18.7012
36680420,암태면,34.841568,126.108906,43.8149
37011110,구룡포읍,35.985394,129.535793,45.4581
37011120,연일읍,36.00417,129.316502,36.0596
37011130,오천읍,35.918664,129.39655,70.3512
37011310,대송면,35.944786,129.352861,32.507
37011320,동해면,35.997794,129.486899,44.1733
37011330,장기면,35.902262,129.47688,100.7854
37011350,호미곶면,36.053079,129.555405,20.7784
37011550,송도동,36.034815,129.376746,2.218
37011560,청림동,35.995426,129.415942,6.8493
37011570,제철동,36.002063,129.388051,21.0602
37011580,효곡동,36.019928,129.324313,5.8736
37011590,대이동,36.025536,129.335387,4.9222
37011600,상대동,36.01212,129.357631,3.4291
37011610,해도동,36.019642,129.371105,1.9376
37012110,흥해읍,36.107629,129.344472,107.9067
37012310,신광면,36.147047,129.254874,79.8791
37012320,청하면,36.192179,129.324372,78.1146
37012330,송라면,36.244766,129.321125,59.4275
37012340,기계면,36.087423,129.178335,91.6739
37012350,죽장면,36.214923,129.140843,235.8922
37012360,기북면,36.151401,129.183525,52.4272
37012580,양학동,36.032665,129.343865,1.9838
37012610,용흥동,36.041701,129.349777,3.9596
37012630,우창동,36.062544,129.357177,6.2477
37012640,두호동,36.063783,129.380448,1.4878
37012650,장량동,36.083414,129.382954,11.2162
37012660,환여동,36.073026,129.403189,2.4512
37012670,중앙동,36.046778,129.368076,2.3119
37012680,죽도동,36.026046,129.359454,1.8559
37020110,감포읍,35.806084,129.478816,45.0943
37020120,안강읍,35.981418,129.184225,138.3497
37020130,건천읍,35.831709,129.103265,91.3482
37020140,외동읍,35.712114,129.313341,109.3373
37020320,양남면,35.704007,129.418211,85.2968
37020330,내남면,35.747572,129.174787,121.1568
37020340,산내면,35.749106,129.037338,142.7493
37020350,서면,35.896739,129.065478,51.7635
37020360,현곡면,35.896791,129.169945,55.474
37020370,강동면,35.995434,129.272229,80.9227
37020380,천북면,35.90434,129.276743,58.3188
37020390,문무대왕면,35.798441,129.41414,119.9701
37020510,중부동,35.843916,129.208796,0.9311
37020550,성건동,35.857154,129.193331,6.2255
37020580,월성동,35.810421,129.246463,31.474
37020590,선도동,35.837563,129.165013,28.1782
37020620,용강동,35.871759,129.232289,5.0552
37020630,황성동,35.869012,129.215475,3.9707
37020640,동천동,35.850882,129.237188,5.2299
37020660,불국동,35.78212,129.298174,37.3119
37020670,보덕동,35.846514,129.318457,80.6653
37020680,황오동,35.844813,129.219413,1.3324
37020690,황남동,35.808554,129.198513,19.9431
37030110,아포읍,36.155471,128.249739,53.0654
37030310,농소면,36.078677,128.184049,45.1096
37030320,남면,36.095422,128.240219,66.0182
37030330,개령면,36.173623,128.181508,27.7886
37030340,감문면,36.221458,128.171925,59.3043
37030350,어모면,36.203087,128.095375,65.2473
37030360,봉산면,36.170496,128.030722,56.0881
37030370,대항면,36.100567,128.00794,65.655
37030380,감천면,36.060926,128.139935,27.4191
37030390,조마면,36.009736,128.118273,70.3326
37030400,구성면,36.042404,128.030848,95.0162
37030410,지례면,35.96513,128.046646,53.9155
